date,card_number,type,amount
2019-02-01,379893906055737,T,347
2018-04-28,6569986378453088,R,901
2018-08-15,4276460709261209119,F,266
2019-03-26,30268199461002,B,362
2018-11-10,2703630071784938,F,345
2018-10-13,2291673408941795,T,665
2018-02-03,2587398764252271,T,119
2017-09-19,4683414192607306,B,478
2019-01-13,2290311449255641,C,197
2019-12-20,4800535264229,C,581
2017-09-20,6011040881031173,E,432
2017-12-18,6582989672675805,B,9
2018-11-01,6551361141831814,F,13
2017-10-01,30326280111157,E,782
2017-12-16,371066896427905,C,860
2018-04-20,30065043078168,B,234
2017-12-23,3507866791241140,E,487
2018-02-12,4875607721314967,C,332
2020-04-07,4398922878115440,F,959
2019-12-12,573175795554,B,336
2017-09-23,30079978634374,R,910
2020-08-03,675965624744,C,139
2018-11-09,4743880346420119,T,1
2017-11-27,4996255718107608,B,156
2018-09-06,580780043163,B,65
2020-08-28,4687721948207926,T,992
2019-05-15,5394003764201692,B,916
2018-08-19,4709975420790668,B,673
2020-03-18,503899846292,C,182
2018-11-03,30457551799386,F,486
2019-04-25,3529891471994192,B,586
2020-01-13,2720813840692611,T,605
2020-02-10,3518064027205702,C,677
2020-08-02,30505840601076,C,925
2020-07-11,573871284903,T,943
2020-06-21,5200832650829727,F,931
2018-07-28,4792018907307082,E,518
2019-12-29,3548562798233732,F,446
2019-02-27,6585365003515589,F,152
2019-06-01,3522682260122336,T,651
2019-03-26,5413187041706305,B,470
2019-03-17,36468703315272,F,448
2019-09-23,3566108954198280,C,418
2020-05-11,38735415541876,F,592
2020-05-19,676303319856,B,128
2017-10-12,639086633000,E,351
2020-01-03,344198540105118,E,52
2020-07-23,30455206590911,C,386
2018-04-29,30127814787185,F,634
2019-01-01,30570814963407,E,364
2020-05-24,2535001807088495,T,458
2020-09-07,4134720859258,T,428
2018-02-10,4162333143189129224,B,834
2018-03-20,30114461443460,B,502
2017-12-06,4748111378509370,E,821
2018-06-24,213145997743865,B,303
2020-04-09,4658597481960633,E,971
2017-11-04,4006546820999701738,E,300
2019-07-09,4663792080380340,C,561
2018-12-16,213149959717487,C,503
2018-02-10,4396870433529,B,731
2019-10-27,4794440882389711,T,823
2017-10-04,676328173163,T,170
2017-10-07,4209164574414347137,B,65
2018-06-22,213164679182516,E,49
2018-05-01,6544547333037414,B,275
2017-09-30,4497225891503069762,T,214
2019-02-22,30559631870705,R,93
2018-07-04,348673984285812,B,414
2017-11-03,180022760532842,C,214
2018-02-27,4701770753904438786,T,281
2018-12-20,4360526624923,R,661
2019-05-16,3521452972501990,R,711
2020-04-17,2241851803095349,F,329
2019-07-22,4368683285967282987,T,25
2019-08-08,4341577392360287153,F,75
2020-02-20,4674534336696,F,884
2019-09-27,3545833398828772,C,971
2020-04-30,180060609863564,B,682
2018-06-23,2720349227727092,B,904
2017-09-26,4867160205646348,T,898
2018-05-25,3571008544691401,R,230
2020-08-18,3507389006874936,T,346
2018-08-28,4357756645276454574,C,574
2020-02-01,4936571996710308,T,405
2019-01-12,3562089935035474,C,973
2020-03-19,4409771235739914,R,536
2019-05-21,5325262890141404,B,43
2020-09-10,3554228820083351,C,811
2019-08-10,30091425591735,E,683
2019-12-12,581143999810,R,142
2017-11-14,2261284231238502,F,202
2019-01-25,4850141349287933,C,84
2018-04-02,345732435909876,E,153
2019-11-14,4010024472249637628,C,757
2018-10-26,4549620562365,E,522
2019-12-19,676156913425,E,827
2020-07-03,501834104439,B,102
2018-05-28,4454252955123922,B,674
2019-07-13,345218179777828,E,636
2019-02-25,4150082596984102,R,410
2019-09-12,30230939830490,E,893
2020-05-29,30105726898886,E,544
2020-09-12,4681563765539,E,881
2019-11-15,4489096062995048,R,464
2018-12-24,30363805222920,R,219
2019-09-12,342328533820330,T,535
2020-04-20,4509852405987928,F,828
2019-10-24,4428511781967023,B,469
2019-10-11,4440300119707556,B,515
2019-05-11,676377554685,C,691
2019-12-19,2707477396391353,E,0
2018-09-07,4311966055130015,E,568
2020-09-09,4968014883159868,T,683
2017-10-24,370152770233956,F,507
2019-07-02,4393186926222633,T,194
2018-08-11,4007403627742704699,F,440
2017-10-25,4677504442847831,C,616
2019-01-20,639062881870,R,375
2020-07-19,30120080427917,B,117
2018-07-29,345589942673621,T,139
2018-04-15,3544913508826204,E,483
2019-03-20,213122376524646,E,536
2019-03-27,2704113276739485,E,267
2019-01-31,213114953539972,C,48
2019-12-04,213151959492764,R,662
2019-03-13,4300843563057,R,16
2018-09-10,3517703282460970,C,277
2018-10-04,3529184012786388,B,44
2019-01-23,4760895563388847,C,393
2020-02-13,213144502687949,B,802
2020-08-16,213154903937207,T,790
2020-04-28,4285972941652422637,T,755
2019-07-26,3538297539311479,R,369
2018-06-02,348798926886151,B,179
2020-02-12,3582914044882688,E,270
2019-11-28,4652413742940743,T,740
2018-04-19,4013411347917326,E,947
2020-09-10,213192205975913,C,585
2020-08-07,4853468284576484,R,94
2018-03-06,4960557098534628260,C,953
2018-08-14,4841739707305114,T,744
2018-04-03,6503521900972385,T,673
2018-12-26,4843978931493613,R,187
2017-09-22,4880055712188375,F,434
2019-06-21,572619498221,E,407
2020-03-19,344008065310102,E,473
2018-09-20,30536032918796,R,82
2017-11-23,377077045874164,E,344
2018-09-07,3537384177374968,B,512
2018-01-01,563612730991,R,311
2019-11-14,6011118267360109,F,388
2020-06-01,342642447395811,B,990
2019-12-28,676230398528,F,327
2018-08-12,576116322958,T,695
2019-01-04,376925315112866,F,53
2020-05-16,4030060853790385134,T,583
2019-09-17,3575899434787945,T,774
2018-09-06,3593733475334127,T,369
2018-03-15,344719486019839,R,744
2020-05-01,6011402113289179,F,342
2018-10-23,3531194193092734,F,456
2018-07-31,4840580075725723048,C,179
2018-10-11,6011036057789982,C,380
2018-01-11,3554410944621007,F,384
2019-11-27,6011393339368204,C,689
2018-04-19,2528924785556515,C,694
2019-06-02,4856391462802,R,407
2020-03-22,6011397386223063,R,539
2018-04-17,676304894196,R,630
2018-11-15,3596345102419176,B,793
2019-10-07,675937395191,E,717
2019-07-20,349231766207378,E,827
2018-03-14,4870062358380045,B,253
2020-08-02,675918980243,C,877
2020-01-28,4093556504870793015,T,303
2020-04-19,4092921453035428,E,670
2019-12-03,180042591376532,E,239
2018-12-24,3500630730831834,B,233
2019-12-13,4563363321848,R,258
2019-03-27,4047454131137022159,E,623
2018-09-06,30398842809693,C,558
2019-02-24,4250931723332248,F,566
2019-04-17,3519646955405301,E,607
2020-07-01,4983307869404964,R,421
2020-05-22,3536140192025758,C,113
2018-06-25,213129126434562,E,355
2020-02-17,4980919102776437322,C,500
2018-01-24,4741614633779,E,752
2018-11-16,6527471877299077,T,493
2019-06-12,4773821278387,C,742
2018-09-05,4288179223140051,F,917
2020-06-20,4801474981393234,T,77
2019-07-31,4001629218658428209,F,867
2018-01-15,4254368613321211,B,612
2019-06-06,348340599627370,B,375
2019-10-26,4438479758417190,E,13
2020-02-23,4255018112447,F,925
2017-09-17,4848825249408509,T,424
2019-06-25,4294769494946202,B,69
2019-05-07,6011201895295473,E,989
2020-04-01,6556927017132209,F,858
2020-05-31,3539587649908845,T,338
2017-12-29,4632169715744596,B,323
2019-06-24,213193107239275,R,745
2018-11-12,4048351740166049,B,115
2018-03-25,4097060754217,B,466
2019-09-22,4762262620823738827,R,799
2018-06-21,4532215254983714,B,281
2018-09-29,340649279642469,B,422
2018-12-25,30426831926309,C,252
2018-08-29,2227926075492107,T,647
2018-01-27,4874118873155902,T,573
2018-05-19,4580012634983,T,43
2020-08-19,3565222417279016,R,803
2018-05-28,6527387938486240,R,737
2020-05-08,6011013893532025,B,800
2020-04-26,180045419382103,E,508
2019-06-26,6011641176025661,F,168
2020-05-20,3516794065499831,E,210
2020-05-25,3576840015910018,T,367
2020-03-14,3579624903960765,F,385
2018-06-12,30139854585726,B,607
2019-02-02,180074194149644,B,990
2018-02-27,4851360340314640,C,222
2018-07-12,180004406290894,R,668
2017-09-22,3504854283915473,T,903
2018-06-23,2239451598686453,C,400
2020-05-25,4010119424987765307,T,74
2019-03-17,344903336255369,B,967
2020-03-02,5317677874739859,F,215
2020-07-13,345856233151249,R,315
2019-02-13,30299118737412,R,930
2020-06-01,4728808035198960017,B,159
2018-04-09,4497797449494270,T,462
2018-01-18,4679228303373,R,518
2018-05-07,213163193755377,R,495
2019-01-19,675907868755,B,706
2019-02-03,4628853811200027,T,229
2020-04-03,30030080989651,R,664
2018-10-30,213116968903424,T,463
2019-05-02,6011141024457935,E,385
2019-01-16,4738001042944834,C,10
2017-12-19,4344765457412103751,T,983
2017-11-13,3571727214958028,C,592
2020-03-20,36766443542448,E,349
2019-11-19,4132260345611068,R,843
2018-08-23,3565036952394331,F,161
2020-09-07,4428800097520557387,E,264
2018-03-17,345203656540964,C,651
2019-01-22,36832663274722,E,11
2019-10-20,38283118760550,C,157
2020-07-13,4730969756483,R,716
2018-10-27,4877352625040095270,T,451
2019-04-10,4436742832399441,E,864
2018-05-11,6589795240613738,F,397
2019-01-26,4646542224445,R,529
2019-10-03,30410200838501,C,426
2018-03-05,4584348972344666,B,9
2019-05-27,346140468313926,R,629
2020-08-19,4827364881939006,T,457
2019-02-02,3594850056336351,B,167
2020-05-01,379127291129207,E,126
2018-04-30,4800009100524530407,F,310
2019-10-07,6534476754034936,B,692
2018-02-03,3524482391581072,B,748
2018-03-27,4752502746069498155,T,232
2019-03-30,30539870223543,E,923
2018-09-04,180061290144603,E,467
2017-11-11,675984195726,T,181
2018-12-14,180041734130988,B,858
2020-04-09,376404862501335,C,914
2020-02-02,30332735897226,B,96
2020-07-31,213102451570524,B,912
2020-08-10,4264327545420540443,R,250
2017-09-28,4910599143640931961,B,479
2019-01-27,4579520368092,R,561
2020-07-22,2709696537716990,B,219
2019-10-30,4130979389828291737,F,967
2019-12-30,2241222427839555,C,589
2019-11-23,4370249546981173,C,829
2020-03-13,5583677087987888,E,889
2018-10-28,4144338066179056623,F,794
2018-04-29,4984235743419376614,F,39
2018-05-21,4598413381159198,E,802
2018-06-26,2229212826259410,R,216
2018-05-08,4149629555461482,C,116
2018-02-20,3578854780266033,F,448
2018-09-16,3555367533777997,B,702
2019-04-25,4159847481843,R,434
2019-08-04,3538380080198345,F,361
2020-02-04,180051629847463,B,888
2019-03-26,4242203799626,T,236
2019-12-01,4906331060087773741,F,666
2019-05-29,4044496496470584,B,667
2019-06-30,4450737869558084,B,786
2019-09-13,3568384403158252,E,173
2020-05-28,4328920328664,R,611
2018-01-23,6569531226722191,B,325
2019-11-11,213190191103284,C,806
2018-08-04,349458402282602,R,751
2018-11-13,639014053719,C,240
2019-09-09,4605279381965490022,C,11
2019-11-22,4305378595376967,T,139
2018-03-21,060421917067,C,393
2020-09-06,213178461214956,F,584
2018-08-22,213117389161113,F,111
2019-07-20,213126698324239,B,63
2020-01-21,4442175838788,B,388
2019-08-30,503846203431,T,871
2020-08-30,3548836654324110,C,877
2020-08-15,2261886276672930,C,969
2020-02-05,340767186556810,E,180
2020-05-16,4550451609835179,B,337
2020-06-22,586194282156,C,279
2020-08-24,4684209124533,E,923
2020-06-21,5452425929631571,C,375
2018-08-07,6539831884656633,E,762
2019-01-11,3573381469113794,F,64
2020-05-14,4292693553251910,F,48
2019-07-28,4226427316432,R,403
2020-07-07,4727295751352,F,964
2020-05-29,4451819028259959,E,675
2019-07-20,3542057657341292,T,82
2020-05-24,180047455724958,F,521
2020-08-21,3502306768866467,R,285
2017-11-30,4436615497946570964,F,679
2020-07-26,4971354505887889499,R,725
2019-02-27,4361086980220614749,F,588
2020-02-24,370362989674250,R,941
2019-02-17,370485710365672,E,464
2019-04-29,6526233164019514,R,853
2019-06-01,180002019630324,T,26
2018-09-30,180006760817022,F,724
2019-09-19,4554199261306817,R,797
2020-05-02,4347912068039,C,959
2020-01-15,30542880278697,R,231
2017-10-23,4145335443189,F,4
2018-01-13,30104447939046,B,691
2018-05-25,4323218672268773351,F,179
2018-05-15,213194522647795,F,798
2018-11-25,6011056671360127,R,757
2019-04-17,4556111049075,B,714
2019-11-04,4179517842022212,C,701
2018-01-15,30329014668823,C,660
2020-03-02,4785603524988734,R,351
2018-08-14,4378120598186,R,0
2018-03-22,4209124506379675,B,468
2019-02-28,4119806619352255878,R,472
2019-07-02,6570165588974012,B,140
2018-11-23,30596002298983,E,932
2018-07-12,6577984170037274,F,529
2018-11-02,4140416474354355,B,445
2018-02-24,30107166315470,E,166
2020-04-29,6011908809663329,F,328
2018-09-09,180039779785666,C,78
2019-12-25,3563656052243757,B,916
2019-05-18,3534576973013871,C,114
2019-06-07,346723041296963,T,84
2018-08-19,180048890601934,C,890
2018-11-12,4582072353548636,C,339
2018-02-21,4842150363100,F,157
2018-11-14,4111767621296,F,481
2019-01-21,4989287629596,T,969
2020-07-02,4872293356901288,R,679
2019-01-21,2280635560630485,R,833
2020-05-29,4511163217500131,C,358
2020-08-30,3576595259424353,R,571
2019-10-09,4896115477325540994,B,0
2019-04-09,4817724947749347,R,137
2018-03-27,2265309511477656,B,102
2020-04-12,4000279883587,B,391
2018-11-11,213131248715837,R,410
2018-09-24,30372053133788,F,846
2019-10-29,560777869234,F,576
2017-12-18,4241911680581,F,291
2017-11-11,3563357038456411,C,260
2018-06-05,630468525237,T,512
2018-01-11,5522571296500828,E,192
2018-11-06,5436864302029840,F,182
2020-03-28,6545451362302105,F,23
2019-05-13,4391518194375739,B,204
2018-07-23,6011652994713347,E,260
2019-11-05,343375399508607,T,698
2018-10-25,3571070170431593,R,200
2020-07-09,4384883815046625,T,106
2018-12-07,30313640642089,C,610
2020-07-09,639075377726,B,510
2020-01-19,4909188974752526325,C,621
2018-03-12,566799519889,T,679
2019-07-31,6509131296946888,F,372
2019-01-18,4156528716083351,C,892
2019-04-11,30393937956830,F,753
2018-02-25,5551604304960405,B,456
2020-04-14,502056268910,R,807
2019-01-21,6593358008336531,R,999
2019-04-05,4768720578641116241,B,136
2018-05-22,5239500664108181,F,625
2018-12-26,6592591706466595,R,482
2018-01-25,2238973834504670,E,729
2017-10-26,36730772791836,R,217
2017-11-30,213147991147143,T,126
2018-06-26,30188290501557,F,661
2017-12-26,213194185780370,F,21
2019-10-28,502031269413,E,686
2018-06-05,4885409505955166,F,572
2018-01-02,342132671437893,T,547
2020-01-28,213195888710622,B,108
2019-06-16,639096738260,C,904
2020-08-11,3587172335267565,R,971
2017-12-26,213142809401279,T,338
2019-08-21,3501041790403184,T,484
2018-09-19,2432735862246985,F,601
2019-02-22,2248153175329080,T,482
2020-05-01,5452525023698382,C,810
2020-09-05,676114010082,R,252
2019-08-05,4120846373208118,B,268
2018-07-03,4376533649620059,R,481
2018-04-22,377772518514277,E,639
2017-11-06,630441801416,C,247
2018-01-09,676397121093,C,304
2017-12-24,6584651966449895,B,664
2020-06-28,6011605850230228,R,106
2020-06-28,3562524625436038,R,957
2019-03-26,3537573608918274,R,134
2020-01-13,340783751808247,F,118
2018-08-22,375162591270769,C,307
2019-12-04,4947672136272998,T,290
2020-07-02,6578876113693024,F,338
2020-03-24,3546856586819617,T,292
2019-10-23,213150313346674,F,142
2020-02-19,3580485811086607,E,763
2019-05-26,4229361280083281,F,577
2020-02-19,3558762191217301,R,448
2018-02-27,639028905425,C,545
2019-01-15,4831248177805125145,R,679
2019-03-18,180023705978256,B,282
2018-11-28,3582065761530396,C,413
2019-12-03,4285628733807791588,T,952
2018-06-20,3597322467697851,R,850
2020-05-10,6011771564810638,E,771
2020-03-01,30591243793652,T,193
2019-04-17,4868738761101,C,723
2020-05-08,213179261689371,T,216
2020-08-23,4926376584524539,C,876
2020-03-30,3505832692943087,E,935
2018-01-09,347819631553349,F,778
2020-07-19,4566579045775288774,T,636
2018-11-20,6011863060540445,T,474
2018-05-28,3522736192046938,F,220
2018-06-08,30362178568760,T,692
2018-08-28,4167054331970989288,C,159
2019-11-15,4581206464971,F,142
2020-02-09,3524611461549524,T,808
2020-08-12,4695257481396843208,C,166
2018-08-31,30155121461186,C,728
2020-05-17,501859847334,C,203
2017-12-02,30242797229434,R,949
2017-10-30,342166042755336,F,757
2020-06-13,3570965955263403,F,686
2018-06-23,4283018745669,R,458
2019-01-16,375513290173524,R,594
2019-10-02,3582298207911132,F,485
2020-08-05,3513770079393718,B,313
2019-10-27,3570800689582911,R,906
2019-01-15,3596585869429310,B,369
2018-02-24,577263143437,C,610
2018-11-25,4358897931264818105,E,305
2019-02-07,180042418551127,C,616
2019-08-12,4673119231879643152,R,765
2020-05-16,2251717313358674,E,727
2019-08-25,4482152369589,F,343
2019-05-16,4476944620028,E,885
2019-04-18,6546243033699707,R,576
2018-09-27,4863729643530274,B,951
2018-09-24,341745290782034,F,612
2020-04-08,4078927115504774,R,932
2019-12-20,2715578723364821,F,850
2018-03-15,4986343788492225,E,963
2018-04-18,213195099116833,R,50
2019-10-02,4358528232792549,F,810
2018-10-19,180004392575001,C,764
2017-10-01,373989094031500,C,959
2018-11-09,4472833883386505,F,502
2018-03-09,5204125619099136,B,641
2019-10-06,4529325237330597,C,562
2018-08-12,4490680627181574498,T,663
2019-07-09,4058832282759444674,C,13
2017-10-03,213152992095465,B,558
2018-08-12,4163867708002,R,530
2018-05-03,3599108478206289,T,639
2018-06-06,4743072429490283194,B,297
2020-08-19,38591201271263,F,24
2019-09-01,3558493235410757,R,128
2018-11-14,4053052645921569,C,277
2019-12-09,676109545001,R,676
2018-06-04,4570507652038,B,890
2020-05-23,502024818507,T,173
2019-07-02,3559067006961666,C,327
2018-06-17,4409897881524560164,R,321
2019-05-11,30457218432876,B,599
2019-04-10,4557825647727170,R,841
2018-08-13,676321718923,R,813
2017-12-07,3546769620247267,R,711
2019-05-08,3542401022946478,C,553
2018-11-03,180047826021944,E,71
2020-09-09,371226474325117,F,909
2017-09-21,4514101839755441,E,884
2020-01-07,4613817555947142743,T,285
2018-10-31,502077715048,F,514
2018-12-02,3521848547101556,E,501
2020-09-06,639040413937,E,123
2019-09-24,30379811931965,B,338
2020-09-14,348621519087088,T,158
2019-05-23,4213408680642014,F,808
2019-03-31,349152038567771,R,791
2018-03-07,4214229629048587,B,914
2019-10-12,213118806575570,B,210
2018-09-04,4440499766966,C,729
2019-01-16,4939042921292819,E,87
2020-01-19,4200673979341116,R,199
2018-03-03,3567701501070710,F,534
2019-08-05,675946210365,B,639
2019-11-20,4352573139569441490,T,167
2019-02-11,3584692048224630,F,289
2019-04-17,3574304762068779,C,200
2020-04-07,6596159800168115,T,899
2019-03-08,180052729373558,T,358
2018-11-29,4463795902749206,C,571
2019-05-16,566436622336,F,313
2018-01-18,4188061766247607865,B,962
2017-11-24,4018367110721,E,460
2018-11-18,4534774535514318206,F,249
2019-12-25,4124221151178976005,F,503
2020-08-28,3505194235366676,T,722
2018-05-13,3519131254593628,C,691
2020-07-21,213186455892356,T,836
2018-06-01,213182649323747,E,428
2020-02-01,180064320729559,C,563
2018-03-15,3539135061984363,F,210
2018-07-24,4462157488832,F,521
2020-02-21,180010260696605,C,877
2020-03-27,346516437348079,T,31
2019-10-03,3522686317318516,C,947
2019-05-02,676320712893,C,9
2019-09-14,180005970375573,C,181
2018-06-16,4459097094432881,E,298
2017-10-23,5253239164231232,B,686
2018-07-29,4844926319838,E,785
2020-03-09,3501646164861385,C,487
2019-07-24,343786110041217,B,818
2018-04-30,4653595425854784,R,157
2019-01-07,213151356210223,T,76
2020-04-06,4063960106569534693,F,195
2018-03-25,4403259109490950,F,522
2020-04-21,30264035496427,B,267
2019-03-12,2699631416598302,C,424
2020-08-20,4219121272196596,E,148
2020-03-03,4035399424284,F,808
